2016/7/5,91.8427,91.8523,90.9473,91.4576,27705210
2016/7/6,91.0821,92.1027,90.8606,91.9775,30949090
2016/7/7,92.1412,92.9114,92.0642,92.3723,25139558
2016/7/8,92.9018,93.2869,92.4782,93.0847,28912103
2016/7/11,93.1521,94.0187,93.1329,93.3736,23794945
2016/7/12,93.5565,94.0668,93.5084,93.7972,24167463
2016/7/13,93.7876,94.0379,93.2388,93.2677,25892171
2016/7/14,93.7683,95.3088,93.7009,95.1163,38918997
2016/7/15,95.2414,95.6073,94.8371,95.1066,30136990
2016/7/18,95.0296,96.4064,94.9333,96.1176,36493867
2016/7/19,95.8576,96.2813,95.6458,96.1561,23779924
2016/7/20,96.2813,96.7242,96.0261,96.2428,26275968
2016/7/21,96.1176,97.2441,95.4436,95.7325,32702028
2016/7/22,95.5688,95.6073,94.6541,94.9911,28313669
2016/7/25,94.5963,95.1644,93.3158,93.7202,40382921
2016/7/26,93.2195,94.3268,92.8344,93.0751,56239822
2016/7/27,100.3877,100.4695,98.929,99.1216,92344820
2016/7/28,99.006,100.5658,98.9964,100.4599,39869839
2016/7/29,100.3155,100.6621,99.8244,100.3347,27733688
2016/8/1,100.5273,102.2026,100.5273,102.1063,38167871
2016/8/2,102.1063,102.1255,100.1325,100.5947,33816556
2016/8/3,100.9124,101.9041,100.8739,101.856,30202641
2016/8/4,102.2044,102.611,101.914,102.4852,27408650
2016/8/5,102.8724,104.2083,102.7853,104.0437,40553402
2016/8/8,104.0824,104.9052,103.7339,104.9052,28037220
2016/8/9,104.7697,105.457,104.5568,105.3312,26315204
2016/8/10,105.2344,105.4183,104.3147,104.5471,24008505
2016/8/11,105.0504,105.4473,104.4019,104.4793,27484506
2016/8/12,104.3341,104.973,104.3341,104.7213,18660434
2016/8/15,104.6826,106.0378,104.6245,105.9798,25868209
2016/8/16,106.125,106.7058,105.7184,105.883,33794448
2016/8/17,105.6119,105.8733,104.8762,105.7281,25355976
2016/8/18,105.7377,106.0959,105.5345,105.5925,21984703
2016/8/19,105.2925,106.183,104.8956,105.8636,25368072
2016/8/22,105.3796,105.6119,104.4019,105.0408,25820230
2016/8/23,105.1182,105.8249,105.0601,105.3699,21257669
2016/8/24,105.094,105.2731,104.2373,104.5761,23675081
2016/8/25,103.9566,104.4309,103.2693,104.1308,25086248
2016/8/26,103.9759,104.4987,102.9111,103.521,27766291
2016/8/29,103.2112,104.005,102.8917,103.4048,24970300
2016/8/30,102.4174,103.095,102.127,102.611,24863945
2016/8/31,102.2819,103.1627,102.2625,102.7078,29662406
2016/9/1,102.7465,103.3854,102.2432,103.3177,26701523
2016/9/2,104.2567,104.5471,103.4048,104.2857,26802450
2016/9/6,104.4503,104.8375,104.0727,104.2567,26880391
2016/9/7,104.3825,105.2828,103.6468,104.8956,42364328
2016/9/8,103.8211,103.8404,101.8753,102.1464,53002026
2016/9/9,101.2945,102.34,99.8328,99.8328,46556984
2016/9/12,99.3681,102.34,99.252,102.0689,45292770
2016/9/13,104.0727,105.3118,103.8114,104.4987,62176190
2016/9/14,105.2537,109.4163,105.1279,108.1965,112340318
2016/9/15,110.2197,112.0299,109.8615,111.875,90613177
2016/9/16,111.4394,112.4171,110.394,111.2458,79886911
2016/9/19,111.5072,112.4655,109.6292,109.9487,47023046
2016/9/20,109.4356,110.4714,108.9129,109.939,34514269
2016/9/21,110.21,110.3446,108.8461,109.9196,36003185
2016/9/22,110.6941,111.2652,110.3552,110.9554,31073984
2016/9/23,110.7618,111.12,107.9836,109.1065,52481151
2016/9/26,108.0707,109.7647,107.9836,109.2711,29869442
2016/9/27,109.3872,109.5615,108.7483,109.4743,24607412
2016/9/28,110.0552,110.9748,109.8035,110.3068,29641085
2016/9/29,109.5421,110.1616,108.2256,108.5934,35886990
2016/9/30,108.8645,109.7454,108.2256,109.4356,36379106
2016/10/3,109.1065,109.4356,108.6902,108.9226,21701760
